"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"167","0.693516","23760","7443","TCP","44","","","","","[TCP Window Update] 23760  >  7443 [ACK] Seq=691 Ack=67432 Win=2619648 Len=0"
"168","0.693574","7443","23760","TLSv1.3","14298","","","","","Application Data"
"169","0.693603","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=81686 Win=2605312 Len=0"
"170","0.693631","7443","23760","TLSv1.3","15484","","","","","Application Data"
"171","0.693664","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=97126 Win=2589952 Len=0"
"172","0.693685","7443","23760","TLSv1.3","3184","","","","","Application Data"
"173","0.693707","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=100266 Win=2586880 Len=0"
"174","0.693884","7443","23760","TLSv1.3","16450","","","","","Application Data"
"175","0.693931","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=116672 Win=2570496 Len=0"
"176","0.694042","7443","23760","TLSv1.3","16450","","","","","Application Data"
"177","0.694083","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=133078 Win=2554112 Len=0"
"178","0.694103","23760","7443","TCP","44","","","","","[TCP Window Update] 23760  >  7443 [ACK] Seq=691 Ack=133078 Win=2619648 Len=0"
"179","0.694195","7443","23760","TLSv1.3","16450","","","","","Application Data"
"180","0.694240","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=149484 Win=2603264 Len=0"
"181","0.694275","7443","23760","TLSv1.3","16450","","","","","Application Data"
"182","0.694310","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=165890 Win=2586880 Len=0"
"183","0.694404","7443","23760","TLSv1.3","16450","","","","","Application Data"
"184","0.694446","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=182296 Win=2570496 Len=0"
"185","0.694532","7443","23760","TLSv1.3","16450","","","","","Application Data"
"186","0.694569","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=198702 Win=2554112 Len=0"
"187","0.694589","23760","7443","TCP","44","","","","","[TCP Window Update] 23760  >  7443 [ACK] Seq=691 Ack=198702 Win=2619648 Len=0"
"188","0.694660","7443","23760","TLSv1.3","16450","","","","","Application Data"
"189","0.694706","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=215108 Win=2603264 Len=0"
"190","0.694872","7443","23760","TLSv1.3","16450","","","","","Application Data"
"191","0.694910","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=231514 Win=2586880 Len=0"
"192","0.694970","7443","23760","TLSv1.3","16450","","","","","Application Data"
"193","0.695001","23760","7443","TCP","44","","","","","23760  >  7443 [ACK] Seq=691 Ack=247920 Win=2570496 Len=0"
